product_page_url,title,category,price,rating,availability,available_count,upc,description,image_url
https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Parenting,37.35,2,In stock,0,ef49db2aaa9bb547,"A comic and heartwarming memoir about childhood's second act from Real Simple journalist Catherine Newman. Much is written about a child's infancy and toddler years, which is good since children will never remember it themselves. It is ages 4-14 that make up the second act, as Catherine Newman puts it in this delightfully candid, outlandishly funny new memoir about the yea A comic and heartwarming memoir about childhood's second act from Real Simple journalist Catherine Newman. Much is written about a child's infancy and toddler years, which is good since children will never remember it themselves. It is ages 4-14 that make up the second act, as Catherine Newman puts it in this delightfully candid, outlandishly funny new memoir about the years that ""your children will remember as childhood."" Following Newman's son and daughter as they blossom from preschoolers into teenagers, CATASTROPHIC HAPPINESS is about the bittersweet joy of raising children--and the ever-evolving landscape of issues parents traverse. In a laugh out-loud, heart-wrenching, relatable voice, Newman narrates events as momentous as grief and as quietly moving as the moonlit face of a sleeping child. From tantrums and friendship to fear and even sex, Newman's fresh take will appeal to any parent riding this same roller coaster of laughter and heartbreak.",https://books.toscrape.com/media/cache/3c/b9/3cb9c84d2a6a66f8bb6601d4f33deaa0.jpg
https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,My Kitchen Year: 136 Recipes That Saved My Life,Food and Drink,11.53,2,In stock,0,8bbd7df8a324f31d,"NEW YORK TIMES BESTSELLERIn the fall of 2009, the food world was rocked when Gourmet magazine was abruptly shuttered by its parent company. No one was more stunned by this unexpected turn of events than its beloved editor in chief, Ruth Reichl, who suddenly faced an uncertain professional future. As she struggled to process what had seemed unthinkable, Reichl turned to the one place that had always provided sanctuary. “I did what I always do when I’m confused, lonely, or frightened,” she writes. “I disappeared into the kitchen.”My Kitchen Year follows the change of seasons—and Reichl’s emotions—as she slowly heals through the simple pleasures of cooking. While working 24/7, Reichl would “throw quick meals together” for her family and friends. Now she has the time to rediscover what cooking meant to her. Imagine kale, leaves dark and inviting, sautéed with chiles and garlic; summer peaches baked into a simple cobbler; fresh oysters chilling in a box of snow; plump chickens and earthy mushrooms, fricasseed with cream. Over the course of this challenging year, each dish Reichl prepares becomes a kind of stepping stone to finding joy again in ordinary things. The 136 recipes collected here represent a life’s passion for food: a blistering ma po tofu that shakes Reichl out of the blues; a decadent grilled cheese sandwich that accompanies a rare sighting in the woods around her home; a rhubarb sundae that signals the arrival of spring. Here, too, is Reichl’s enlivening dialogue with her Twitter followers, who become her culinary supporters and lively confidants. Part cookbook,…",https://books.toscrape.com/media/cache/70/48/7048787b6fdc04627217bf39465acb7e.jpg
https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Food and Drink,50.62,5,In stock,0,0e0da9192a025efc,"#1 NEW YORK TIMES BESTSELLERThroughout the years that she has lived and worked in East Hampton, Ina Garten has catered and attended countless parties and dinners. She will be the first to tell you, though, that nothing beats a cozy dinner, surrounded by the people you love most, in the comfort that only your own home can provide. In Barefoot Contessa at Home, Ina shares he #1 NEW YORK TIMES BESTSELLERThroughout the years that she has lived and worked in East Hampton, Ina Garten has catered and attended countless parties and dinners. She will be the first to tell you, though, that nothing beats a cozy dinner, surrounded by the people you love most, in the comfort that only your own home can provide. In Barefoot Contessa at Home, Ina shares her life in East Hampton, the recipes she loves, and her secrets to making guests feel welcome and comfortable. For Ina, it’s friends and family–gathered around the dinner table or cooking with her in the kitchen–that really make her house feel like home. Here Ina offers the tried-and-true recipes that she makes over and over again because they’re easy, they work, and they’re universally loved. For a leisurely Sunday breakfast, she has Easy Cheese Danishes or Breakfast Fruit Crunch to serve with the perfect Spicy Bloody Mary. For lunch, she has classics with a twist, such as Tomato, Mozzarella, and Pesto Paninis and Old-Fashioned Potato Salad, which are simply delicious. Then there are Ina’s homey dinners–from her own version of loin of pork stuffed with sautéed fennel to the exotic flavors of Eli’s Asian Salmon. And since Ina knows no…",https://books.toscrape.com/media/cache/4e/92/4e92fef6b2d96fb732480c484dcb1a98.jpg
https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,Food and Drink,28.77,3,In stock,0,ddc8340dabc8641b,"Struggling to get your kids to eat their fruits and vegetables? Try letting them help themselves!Experts tell us the best way to teach kids healthy eating habits is to involve them in the process. This irresistibe cookbook presents 60 appealing recipes kids will beg to make themselves, in fun and charming illustrations they will love. Bursting with color, humor, cute anima Struggling to get your kids to eat their fruits and vegetables? Try letting them help themselves!Experts tell us the best way to teach kids healthy eating habits is to involve them in the process. This irresistibe cookbook presents 60 appealing recipes kids will beg to make themselves, in fun and charming illustrations they will love. Bursting with color, humor, cute animal characters, and cool facts (Did you know your brain actually shrinks when you’re dehydrated? Drink water, quick!), Help Yourself empowers children to take charge of their own nutrition — for now and for life! Recipes include: fun-to-munch hand-held snacks like Life Boatsbright fruit-flavored drinks like Tickled Pinkthe always-popular things on toast like Leprechaun Trackssalads they will actually eat like Tiger Stripescozy small meals like Tomato Tornadoand sweets like chocolatey Disappearing Dots, because everybody likes candy!Excerpt from the Intro: Since the day you were born, someone has been making you food and serving you meals (that’s the life!). But wait a minute...what’s that on the end of your arm? Why, it’s a hand! And it turns out you need little more than your own two hands and a few ingredients to help yourself to…",https://books.toscrape.com/media/cache/bc/eb/bceb609c54f7739682b319a27a5b9783.jpg
https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,Barefoot Contessa Back to Basics,Food and Drink,28.01,1,In stock,0,999912e63a3262ae,"#1 NEW YORK TIMES BESTSELLERBarefoot Contessa Back to Basics is the essential Ina Garten cookbook, focusing on the techniques behind her elegant food and easy entertaining style, and offering nearly a hundred brand-new recipes that will become trusted favorites. Ina Garten’ s bestselling cookbooks have con-sistently provided accessible, subtly sophisticated recipes ranging from French classics made easy to delicious, simple home cooking. In Barefoot Contessa Back to Basics, Ina truly breaks down her ideas on flavor, examining the ingredients and techniques that are the foundation of her easy, refined style. Here Ina covers the essentials, from ten ways to boost the flavors of your ingredients to ten things not to serve at a party, as well as professional tips that make successful baking, cooking, and entertaining a breeze. The recipes—crowd-pleasers like Lobster Corn Chowder, Tuscan Lemon Chicken, and Easy Sticky Buns—demonstrate Ina’s talent for transforming fresh, easy-to-find ingredients into elegant meals you can make without stress. For longtime fans, Ina delivers new insights into her simple techniques; for newcomers she provides a thorough master class on the basics of Barefoot Contessa cooking plus a Q&A section with answers to the questions people ask her all the time. With full-color photographs and invaluable cooking tips, Barefoot Contessa Back to Basics is an essential addition to the cherished library of Barefoot Contessa cookbooks.",https://books.toscrape.com/media/cache/29/b1/29b1f537504f37527f1bf8182559684e.jpg
https://books.toscrape.com/catalogue/the-cookies-cups-cookbook-125-sweet-savory-recipes-reminding-you-to-always-eat-dessert-first_841/index.html,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,Food and Drink,41.25,1,In stock,0,96a38e7c813d8f1d,"Wildly popular Cookies & Cups blogger Shelly Jaronsky’s eagerly anticipated cookbook features all-new, mouth-watering, delectable sweet treats 100% guaranteed to make you want to eat dessert first.Shelly Jaronsky has a problem. She’s an addict. Of the buttercream variety.“Chronicling my life in sugar” has been Shelly’s motto since the inception of her insanely frequent Wildly popular Cookies & Cups blogger Shelly Jaronsky’s eagerly anticipated cookbook features all-new, mouth-watering, delectable sweet treats 100% guaranteed to make you want to eat dessert first.Shelly Jaronsky has a problem. She’s an addict. Of the buttercream variety.“Chronicling my life in sugar” has been Shelly’s motto since the inception of her insanely frequented dessert blog, Cookies & Cups. With recipes ranging from the deliciously decadent (her S’mores Fudge Bars will make you seriously reconsider everything you thought you knew about baked goods) to the deceptively simple (her Favorite Chocolate Chip Cookie will become an instant staple in your baking repertoire), The Cookies & Cups Cookbook truly has something for everyone, from the cooking novice to the seasoned chef.Now you can bring Shelly’s signature style into your own kitchen with more than 125 no-fail recipes, including some reader-approved favorites and a special bonus section dedicated to the quick and savory side of cooking. Authored in the witty, intimate style of the blog that draws more than three million monthly page views and a social following of more than seven hundred thousand fans, The Cookies & Cups Cookbook is the go-to…",https://books.toscrape.com/media/cache/81/37/81374b88e925ba998c4049abcf805196.jpg
https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",Food and Drink,19.55,1,In stock,0,245e6bf08b8d2955,"For fans of It's All Good-or just delicious food-here is the cookbook that will help anyone make delectable, healthy meals in no time! Gwyneth Paltrow is back to share more than 125 of her favorite recipes that can be made in the time it would take to order takeout (which often contains high quantities of fat, sugar, and processed ingredients). All the dishes are surprisin For fans of It's All Good-or just delicious food-here is the cookbook that will help anyone make delectable, healthy meals in no time! Gwyneth Paltrow is back to share more than 125 of her favorite recipes that can be made in the time it would take to order takeout (which often contains high quantities of fat, sugar, and processed ingredients). All the dishes are surprisingly tasty, with little or no sugar, fat, or gluten. From easy breakfasts to lazy suppers, this book has something for everybody. Yummy recipes include Chocolate Cinnamon Overnight Oats, Soft Polenta with Cherry Tomatoes, Chicken Enchiladas, Pita Bread Pizzas, Quick Sesame Noodles, and more! Plus, an innovative chapter for ""on-the-go"" meals (Moroccan Chicken Salad Wrap, Chopped Salad with Grilled Shrimp, and others) that you can take for lunch to work or school, to a picnic, or to eat while watching soccer practice!",https://books.toscrape.com/media/cache/38/08/380869ceca4ab70f8620b02187bdf60a.jpg
https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",Food and Drink,42.16,3,In stock,0,46c1530d7546ea6d,"Delicious plant-based, gluten-free recipes and lifestyle tips for packed lunches, snacks, and simple meals that are easy and accessible to everyone—from the author of the international bestseller Deliciously Ella.It’s easy to be healthy until you get hungry. Making healthy eating sustainable is about two things. One: it’s got to be doable in the context of a time starved l Delicious plant-based, gluten-free recipes and lifestyle tips for packed lunches, snacks, and simple meals that are easy and accessible to everyone—from the author of the international bestseller Deliciously Ella.It’s easy to be healthy until you get hungry. Making healthy eating sustainable is about two things. One: it’s got to be doable in the context of a time starved life. Two: it’s got to be delicious. Ella Woodward’s newest cookbook Deliciously Ella Every Day offers fantastically appealing and quick recipes for breakfasts, packed lunches, snacks on the go, and stress-free meals.The book is packed with more than 100 simple yet irresistible plant-based, dairy-free, and gluten-free recipes. Be inspired by Ella’s quick weekday dinners, amazingly colorful salads, and incredible ideas for meals and snacks on the go. Favorites include the insanely delicious roasted cinnamon and maple trail mix, a super-rich chocolate ganache cake, a lovely roasted potato, hazelnut and pomegranate salad with a maple dressing. The book includes a section of big-batch cooking, recipes that can be made on the weekend so you can pack satisfying lunches or prepare quick, easy dinners during the week—a lovely cauliflower pizza…",https://books.toscrape.com/media/cache/38/c3/38c342d52a30a8eb38b34668e9777222.jpg
https://books.toscrape.com/catalogue/the-love-and-lemons-cookbook-an-apple-to-zucchini-celebration-of-impromptu-cooking_849/index.html,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,Food and Drink,37.6,2,In stock,0,e28e330cbdf01126,"Sometimes all you need is a little spark of inspiration to change up your regular cooking routine. TheLove & Lemons Cookbookfeatures more than one hundred simple recipes that help you turn your farmers market finds into delicious meals. The belovedLove & Lemonsblog has attracted buzz from everyone from bestselling author Heidi Swanson toSaveurMagazine, who awarded Sometimes all you need is a little spark of inspiration to change up your regular cooking routine. The Love & Lemons Cookbook features more than one hundred simple recipes that help you turn your farmers market finds into delicious meals. The beloved Love & Lemons blog has attracted buzz from everyone from bestselling author Heidi Swanson to Saveur Magazine, who awarded the blog Best Cooking Blog of 2014. Organized by ingredient, The Love & Lemons Cookbook teaches readers how to make beautiful food with what’s on hand, whether it’s a bunch of rainbow-colored heirloom carrots from the farmers market or a four-pound cauliflower that just shows up in a CSA box. The book also features resources to show readers how to stock their pantry, gluten-free and vegan options for many of the recipes, as well as ideas on mixing and matching ingredients, so that readers always have something new to try.Stunningly designed and efficiently organized, The Love & Lemons Cookbook is a resource that you will use again and again.",https://books.toscrape.com/media/cache/88/e7/88e70e44632c3ca306191007bc723806.jpg
https://books.toscrape.com/catalogue/the-nerdy-nummies-cookbook-sweet-treats-for-the-geek-in-all-of-us_853/index.html,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,Food and Drink,37.34,5,In stock,0,e4c7f3487d17fd42,"The long-awaited first cookbook from the creator and host of the Internet’s most popular baking show, Nerdy Nummies: a collection of Rosanna Pansino’s all-time favorite geeky recipes as well as sensational new recipes exclusive to this book.The Nerdy Nummies Cookbook is quirky, charming, and fun, featuring the recipes behind Rosanna Pansino’s celebrated, one-of-a-kind crea The long-awaited first cookbook from the creator and host of the Internet’s most popular baking show, Nerdy Nummies: a collection of Rosanna Pansino’s all-time favorite geeky recipes as well as sensational new recipes exclusive to this book.The Nerdy Nummies Cookbook is quirky, charming, and fun, featuring the recipes behind Rosanna Pansino’s celebrated, one-of-a-kind creations, as well as beautiful, mouthwatering photographs throughout. It is the perfect companion that you’ll turn to whenever you want to whip up a delicious treat and be entertained all at once. And best of all, these treats are as simple as they are fun to make! No need for costly tools or baking classes to create these marvelous delights yourself.The Nerdy Nummies Cookbook combines two things Rosanna loves: geek culture and baking. Her fondness for video games, science fiction, math, comics, and lots of other things considered “nerdy” have inspired every recipe in this book. You’ll find the recipes for many beloved fan favorites from the show, such as Apple Pi Pie, the Chocolate Chip Smart Cookie, and Volcano Cake; as well as many new geeky recipes, such as Dinosaur Fossil Cake, Moon Phase Macarons, and the Periodic Table of Cupcakes.…",https://books.toscrape.com/media/cache/41/57/4157492623f9552e3efdc858a19968f3.jpg
https://books.toscrape.com/catalogue/layered-baking-building-and-styling-spectacular-cakes_904/index.html,"Layered: Baking, Building, and Styling Spectacular Cakes",Food and Drink,40.11,1,In stock,0,7b75cc7f223791f4,"It’s time to venture beyond vanilla and chocolate and take your baking skills up a notch. We’re talking layers—two, three, four, or more! Create sky-high, bakery-quality treats at home with Tessa Huff’s 150 innovative recipes, which combine new and exciting flavors of cake, fillings, and frostings—everything from pink peppercorn cherry to bourbon butterscotch, and pumpkin It’s time to venture beyond vanilla and chocolate and take your baking skills up a notch. We’re talking layers—two, three, four, or more! Create sky-high, bakery-quality treats at home with Tessa Huff’s 150 innovative recipes, which combine new and exciting flavors of cake, fillings, and frostings—everything from pink peppercorn cherry to bourbon butterscotch, and pumpkin vanilla chai to riesling rhubarb and raspberry chocolate stout. Including contemporary baking methods and industry tips and tricks, Layered covers every decorating technique you’ll ever need with simple instructions and gorgeous step-by-step photos that speak to bakers of every skill level—and to anyone who wants to transform dessert into layer upon layer of edible art.",https://books.toscrape.com/media/cache/73/06/7306b860c7887dfb2a4b0083e2d6bf0d.jpg
https://books.toscrape.com/catalogue/my-paris-kitchen-recipes-and-stories_910/index.html,My Paris Kitchen: Recipes and Stories,Food and Drink,33.37,2,In stock,0,784bc2279baa878d,"A collection of stories and 100 sweet and savory French-inspired recipes from popular food blogger David Lebovitz, reflecting the way Parisians eat today and featuring lush photography taken around Paris and in David's Parisian kitchen.It’s been ten years since David Lebovitz packed up his most treasured cookbooks, a well-worn cast-iron skillet, and his laptop and moved to Paris. In that time, the culinary culture of France has shifted as a new generation of chefs and home cooks—most notably in Paris—incorporates ingredients and techniques from around the world into traditional French dishes. In My Paris Kitchen, David remasters the classics, introduces lesser-known fare, and presents 100 sweet and savory recipes that reflect the way modern Parisians eat today. You’ll find Soupe à l’oignon, Cassoulet, Coq au vin, and Croque-monsieur, as well as Smoky barbecue-style pork, Lamb shank tagine, Dukkah-roasted cauliflower, Salt cod fritters with tartar sauce, and Wheat berry salad with radicchio, root vegetables, and pomegranate. And of course, there’s dessert: Warm chocolate cake with salted butter caramel sauce, Duck fat cookies, Bay leaf poundcake with orange glaze, French cheesecake...and the list goes on. David also shares stories told with his trademark wit and humor, and lush photography taken on location around Paris and in David’s kitchen reveals the quirks, trials, beauty, and joys of life in the culinary capital of the world.",https://books.toscrape.com/media/cache/ae/d5/aed548aefcac7803a599b05da3acb86e.jpg
https://books.toscrape.com/catalogue/foolproof-preserving-a-guide-to-small-batch-jams-jellies-pickles-condiments-and-more-a-foolproof-guide-to-making-small-batch-jams-jellies-pickles-condiments-and-more_978/index.html,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",Food and Drink,30.52,3,In stock,0,5674a18a29a43ced,"Canning perfected the America’s Test Kitchen way. The art of preserving produce by canning and preserving has come full circle from grandmother's kitchen to a whole new generation now eager to learn it. This detailed guide to home preserving is perfect for novice canners and experts alike and offers more than 100 foolproof recipes across a wide range of categories, from sw Canning perfected the America’s Test Kitchen way. The art of preserving produce by canning and preserving has come full circle from grandmother's kitchen to a whole new generation now eager to learn it. This detailed guide to home preserving is perfect for novice canners and experts alike and offers more than 100 foolproof recipes across a wide range of categories, from sweet jams and jellies to savory jams, vegetables, condiments, pickles, whole fruits, and more. Let the experts at America's Test Kitchen show you how to do it right with detailed tutorials, troubleshooting tips, equipment information, and insight into the science behind canning.",https://books.toscrape.com/media/cache/9f/58/9f58d3ff6d58589eaf325b1a33c303a0.jpg
https://books.toscrape.com/catalogue/mama-tried-traditional-italian-cooking-for-the-screwed-crude-vegan-and-tattooed_908/index.html,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",Food and Drink,14.02,4,In stock,0,72f9d5be3472d34e,"Cecilia Granata grew up cooking with her family in Italy. As a vegan, she learned to adapt her favorite recipes from around the country to be animal free while retaining the flavor and feeling of true Italian home cooking. She shares her commitment to ethical and artful eating in this alphabetically-arranged volume with over 100 recipes, ranging from traditional favorites to homemade liqueurs to aphrodisiacs—all ""senza sofferenza,"" without suffering. The recipes are lushly illustrated with Granata's food-inspired tattoo art.",https://books.toscrape.com/media/cache/48/19/48192cbef9101060e3787d87d7c8d7d1.jpg
https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",History,43.7,2,In stock,0,1812b8f5641287e3,"This fascinating book tells the story of how one museum changed ideas about dinosaurs, dynasties, and even the story of life on earth. The Yale Peabody Museum of Natural History, now celebrating its 150th anniversary, has remade the way we see the world. Delving into the museum’s storied and colorful past, award-winning author Richard Conniff introduces a cast of bold expl This fascinating book tells the story of how one museum changed ideas about dinosaurs, dynasties, and even the story of life on earth. The Yale Peabody Museum of Natural History, now celebrating its 150th anniversary, has remade the way we see the world. Delving into the museum’s storied and colorful past, award-winning author Richard Conniff introduces a cast of bold explorers, roughneck bone hunters, and visionary scientists. Some became famous for wresting Brontosaurus, Triceratops, and other dinosaurs from the earth, others pioneered the introduction of science education in North America, and still others rediscovered the long-buried glory of Machu Picchu. In this lively tale of events, achievements, and scandals from throughout the museum’s history. Readers will encounter renowned paleontologist O. C. Marsh who engaged in ferocious combat with his “Bone Wars” rival Edward Drinker Cope, as well as dozens of other intriguing characters. Nearly 100 color images portray important figures in the Peabody’s history and special objects from the museum’s 13-million-item collections. For anyone with an interest in exploring, understanding, and protecting the natural world, this book will deliver abundant…",https://books.toscrape.com/media/cache/f5/b7/f5b783f6cfdfe30895d912f9e337bb22.jpg
https://books.toscrape.com/catalogue/the-pioneer-woman-cooks-dinnertime-comfort-classics-freezer-food-16-minute-meals-and-other-delicious-ways-to-solve-supper_943/index.html,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",Food and Drink,56.41,1,In stock,0,142d767a56a9254d,"THERE’S NO TIME LIKE DINNERTIME!Oh, don’t get me wrong. I adore breakfast. I love lunch! But dinnertime definitely tops them all. It’s the time of day when we reunite with our sweeties, our kids, our friends, our parents . . . and catch up on the events of the day over something mouthwatering and delicious. Dinnertime anchors us, nourishes us, and reassures us. It’s the gr THERE’S NO TIME LIKE DINNERTIME!Oh, don’t get me wrong. I adore breakfast. I love lunch! But dinnertime definitely tops them all. It’s the time of day when we reunite with our sweeties, our kids, our friends, our parents . . . and catch up on the events of the day over something mouthwatering and delicious. Dinnertime anchors us, nourishes us, and reassures us. It’s the greatest meal of the day! The Pioneer Woman Cooks: Dinnertime is a beloved collection of all the scrumptious supper recipes that make their way through my kitchen in regular rotation, from main dish salads to satisfying soups to hearty casseroles to comfort food classics . . . and everything in between. I lay out all the different ways I tackle dinner in my house, from super-quick 16-Minute Meals to make-ahead Freezer Food to irresistible pastas and a bundle of brand-new favorites of my crew.You’ll want to immediately dive into surefire hits like Tomato Soup with Parmesan Croutons, Buffalo Chicken Salad, Baked Ziti, and Shrimp Scampi. But just wait till you try the Cashew Chicken, French Dip Sandwiches, Chicken Marsala, and Beef Stroganoff. And don’t even get me started on the Tomato Tart, Chicken with Mustard Cream Sauce, and Pan-Fried…",https://books.toscrape.com/media/cache/fd/af/fdaf3c3104c559941c01e840fecd2659.jpg
https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,America's War for the Greater Middle East: A Military History,History,51.22,2,In stock,0,add33db6ff80db24,"Retired army colonel and New York Times bestselling author Andrew J. Bacevich provides a searing reassessment of U.S. military policy in the Middle East over the past four decades. From the end of World War II until 1980, virtually no American soldiers were killed in action while serving in the Greater Middle East. Since 1990, virtually no American soldiers have been kille Retired army colonel and New York Times bestselling author Andrew J. Bacevich provides a searing reassessment of U.S. military policy in the Middle East over the past four decades. From the end of World War II until 1980, virtually no American soldiers were killed in action while serving in the Greater Middle East. Since 1990, virtually no American soldiers have been killed in action anywhere else. What caused this shift? Andrew J. Bacevich, one of the country’s most respected voices on foreign affairs, offers an incisive critical history of this ongoing military enterprise—now more than thirty years old and with no end in sight. During the 1980s, Bacevich argues, a great transition occurred. As the Cold War wound down, the United States initiated a new conflict—a War for the Greater Middle East—that continues to the present day. The long twilight struggle with the Soviet Union had involved only occasional and sporadic fighting. But as this new war unfolded, hostilities became persistent. From the Balkans and East Africa to the Persian Gulf and Central Asia, U.S. forces embarked upon a seemingly endless series of campaigns across the Islamic world. Few achieved anything remotely like conclusive success.…",https://books.toscrape.com/media/cache/da/0c/da0ca0d6586f8164b7a96d4c807a6c7f.jpg
https://books.toscrape.com/catalogue/the-guns-of-august_254/index.html,The Guns of August,History,14.54,2,In stock,0,b5da59dd177eb36b,"The Pulitzer Prize-winning classic about the outbreak of World War IHistorian & Pulitzer Prize-winning author Barbara Tuchman has brought to life again the people and events that led up to WWI. With attention to fascinating detail, and an intense knowledge of her subject and its characters, she reveals just how the war started, why, and why it could have been stopped b The Pulitzer Prize-winning classic about the outbreak of World War IHistorian & Pulitzer Prize-winning author Barbara Tuchman has brought to life again the people and events that led up to WWI. With attention to fascinating detail, and an intense knowledge of her subject and its characters, she reveals just how the war started, why, and why it could have been stopped but wasn't. A classic historical survey of a time and a people we all need to know more about, THE GUNS OF AUGUST will not be forgotten.",https://books.toscrape.com/media/cache/ca/23/ca23598be538026a7898232e8a1079d0.jpg
https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,The Hiding Place,History,55.91,4,In stock,0,c4589ee5977a47be,"At one time Corrie ten Boom would have laughed at the Idea that there would ever be a story to tell. For the first fifty years of her life nothing at all out of the ordinary had ever happened to her. She was an old-maid watchmaker living contentedly with her spinster sister and their elderly father in the tiny Dutch house over their shop. Their uneventful days, as regulate At one time Corrie ten Boom would have laughed at the Idea that there would ever be a story to tell. For the first fifty years of her life nothing at all out of the ordinary had ever happened to her. She was an old-maid watchmaker living contentedly with her spinster sister and their elderly father in the tiny Dutch house over their shop. Their uneventful days, as regulated as their own watches, revolved around their abiding love for one another. However, with the Nazi invasion and occupation of Holland, a story did ensue. Corrie ten Boom and her family became leaders in the Dutch Underground, hiding Jewish people in their home in a specially built room and aiding their escape from the Nazis. For their help, all but Corrie found death in a concentration camp. The Hiding Place is their story.",https://books.toscrape.com/media/cache/74/92/74927818a922712c13999a8043f7f35c.jpg
https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,History,42.91,5,In stock,0,0d210d2448c3018f,"One of the last unheralded heroic stories of World War II: the U-boat assault off the American coast against the men of the U.S. Merchant Marine who were supplying the European war, and one community’s monumental contribution to that effortPraise for The Mathews Men“The German U-Boat war against American merchant men was deadly and dramatic—in World War II, the U.S. Mercha One of the last unheralded heroic stories of World War II: the U-boat assault off the American coast against the men of the U.S. Merchant Marine who were supplying the European war, and one community’s monumental contribution to that effortPraise for The Mathews Men“The German U-Boat war against American merchant men was deadly and dramatic—in World War II, the U.S. Merchant Marine had twice the fatality rate of the U.S. Navy. William Geroux has unearthed a fascinating tale of one small coastal town caught in the thick of the fight, and he tells it with a sharp reporter’s eye and a real feel for the heroic men who went down to the sea in ships.” —Evan Thomas, author of Being Nixon and Sea of ThunderMathews County, Virginia, is a remote outpost on the Chesapeake Bay with little to offer except unspoiled scenery—but it sent one of the largest concentrations of sea captains and U.S. merchant mariners of any community in America to fight in World War II. The Mathews Men tells that heroic story through the experiences of one extraordinary family whose seven sons (and their neighbors), U.S. merchant mariners all, suddenly found themselves squarely in the cross-hairs of the U-boats bearing down on the coastal…",https://books.toscrape.com/media/cache/52/74/5274c64fbcb7ce4bbf427ed751f6cada.jpg
https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,The Rise and Fall of the Third Reich: A History of Nazi Germany,History,39.67,2,In stock,0,774fa432bd7d9c47,"Hitler boasted that The Third Reich would last a thousand years. It lasted only 12. But those 12 years contained some of the most catastrophic events Western civilization has ever known. In The Rise and Fall of the Third Reich, William L. Shirer gave us the definitive book on Hitler's German Empire. Based on his personal experiences as a war correspondent as well as the vo Hitler boasted that The Third Reich would last a thousand years. It lasted only 12. But those 12 years contained some of the most catastrophic events Western civilization has ever known. In The Rise and Fall of the Third Reich, William L. Shirer gave us the definitive book on Hitler's German Empire. Based on his personal experiences as a war correspondent as well as the voluminous documents that came out of Germany after the war, this thrilling account of Hitler's reign is widely acclaimed to be one of the greatest historical works of our time. Now available as an exclusive anniversary edition, this volume is as compelling as ever. Everything about the period is explained to the fullest, beginning with Hitler's rise to power, the Nazification of Germany and the march to war. The accounts of how the United States got involved and how Hitler used Mussolini and Japan are astonishing, and the coverage of the war-from Germany's early successes to her eventual defeat-is must reading",https://books.toscrape.com/media/cache/10/f6/10f6ebfa89b070ba39ad7c4c872c96ea.jpg
